,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
23703,33.0,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,90.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
32244,28.0,student,single,university.degree,no,yes,yes,cellular,may,fri,108.0,2.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
24696,53.0,entrepreneur,divorced,university.degree,no,yes,no,cellular,nov,mon,107.0,1.0,999.0,1.0,failure,-0.1,93.2,-42.0,4.191,5195.8,no
35362,29.0,blue-collar,divorced,basic.4y,no,yes,no,cellular,may,fri,1223.0,3.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
36427,30.0,self-employed,single,university.degree,no,no,no,cellular,jun,tue,147.0,3.0,999.0,1.0,failure,-2.9,92.963,-40.8,1.262,5076.2,no
29392,33.0,technician,single,professional.course,no,no,no,cellular,apr,mon,148.0,2.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
29513,37.0,management,married,university.degree,no,no,no,cellular,apr,mon,401.0,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
27015,33.0,admin.,married,university.degree,no,yes,no,cellular,nov,fri,37.0,2.0,999.0,1.0,failure,-0.1,93.2,-42.0,4.021,5195.8,no
913,35.0,admin.,single,high.school,no,no,no,telephone,may,wed,799.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
15490,42.0,admin.,married,university.degree,no,yes,no,cellular,jul,fri,146.0,2.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no
35334,38.0,entrepreneur,married,basic.9y,no,yes,yes,cellular,may,fri,476.0,3.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
33294,43.0,technician,married,university.degree,no,no,no,cellular,may,tue,426.0,1.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes
3080,30.0,services,married,high.school,no,no,no,telephone,may,thu,86.0,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
27353,41.0,management,divorced,university.degree,no,no,no,cellular,nov,fri,157.0,4.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
35810,46.0,technician,divorced,professional.course,no,yes,no,cellular,may,mon,214.0,2.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no
21945,48.0,blue-collar,married,basic.9y,no,no,yes,cellular,aug,wed,76.0,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
27417,31.0,admin.,single,high.school,no,no,no,cellular,nov,fri,186.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
9528,56.0,services,married,basic.4y,no,yes,no,telephone,jun,mon,139.0,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
27883,32.0,technician,divorced,professional.course,no,yes,yes,cellular,mar,tue,460.0,1.0,999.0,0.0,nonexistent,-1.8,92.84299999999999,-50.0,1.556,5099.1,yes
36920,36.0,admin.,single,high.school,no,yes,no,cellular,jun,tue,248.0,1.0,999.0,1.0,failure,-2.9,92.963,-40.8,1.206,5076.2,no
4400,35.0,blue-collar,divorced,high.school,no,yes,no,telephone,may,tue,61.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
22276,45.0,services,married,high.school,no,no,no,cellular,aug,thu,1026.0,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
1827,29.0,management,single,university.degree,no,yes,no,telephone,may,fri,174.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
12048,50.0,admin.,married,high.school,no,no,no,telephone,jun,fri,513.0,3.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no
35578,30.0,admin.,single,university.degree,no,yes,no,cellular,may,mon,134.0,1.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no
28063,53.0,blue-collar,divorced,high.school,no,yes,no,cellular,apr,fri,0.0,3.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no
12489,42.0,entrepreneur,married,high.school,no,yes,no,cellular,jul,mon,247.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
10462,36.0,blue-collar,single,university.degree,no,no,no,telephone,jun,mon,323.0,2.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
28773,70.0,retired,married,university.degree,no,yes,yes,cellular,apr,thu,96.0,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
19552,35.0,technician,single,professional.course,no,yes,no,cellular,aug,thu,493.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
26044,52.0,admin.,married,high.school,no,yes,no,cellular,nov,wed,130.0,2.0,999.0,1.0,failure,-0.1,93.2,-42.0,4.12,5195.8,no
8678,32.0,technician,married,professional.course,no,no,no,telephone,jun,wed,117.0,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
27022,32.0,admin.,married,university.degree,no,yes,no,telephone,nov,fri,41.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
27743,33.0,admin.,divorced,high.school,no,yes,no,cellular,mar,thu,86.0,1.0,999.0,0.0,nonexistent,-1.8,92.84299999999999,-50.0,1.757,5099.1,no
1277,24.0,student,single,high.school,no,yes,no,telephone,may,thu,287.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
4087,33.0,services,single,high.school,no,no,yes,telephone,may,mon,109.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
10409,60.0,retired,married,basic.4y,no,no,no,telephone,jun,mon,155.0,4.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
38220,32.0,admin.,married,university.degree,no,yes,yes,cellular,oct,wed,223.0,1.0,999.0,0.0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,no
28282,27.0,technician,single,basic.9y,no,yes,no,cellular,apr,wed,88.0,3.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
35490,32.0,blue-collar,married,professional.course,no,yes,no,cellular,may,mon,333.0,1.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no
35691,37.0,admin.,single,university.degree,no,yes,no,cellular,may,mon,194.0,3.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no
907,46.0,admin.,divorced,basic.9y,no,no,no,telephone,may,wed,423.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
20455,36.0,technician,single,university.degree,no,no,no,cellular,aug,tue,73.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
13085,55.0,technician,divorced,professional.course,no,no,no,cellular,jul,tue,71.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
29085,55.0,admin.,married,basic.4y,no,no,yes,cellular,apr,fri,106.0,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
17427,49.0,blue-collar,married,university.degree,no,no,no,cellular,jul,mon,295.0,2.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
34256,36.0,admin.,single,university.degree,no,yes,no,cellular,may,thu,19.0,8.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
29886,43.0,blue-collar,married,basic.6y,no,no,no,cellular,apr,mon,87.0,2.0,999.0,1.0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
11474,37.0,technician,married,basic.6y,no,yes,no,telephone,jun,fri,27.0,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
114,37.0,management,married,university.degree,no,no,no,telephone,may,mon,337.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37362,58.0,technician,married,professional.course,no,yes,no,cellular,aug,tue,89.0,2.0,999.0,0.0,nonexistent,-2.9,92.20100000000001,-31.4,0.883,5076.2,yes
13122,40.0,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,wed,207.0,3.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
11767,34.0,services,divorced,basic.9y,no,yes,no,telephone,jun,fri,34.0,3.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
2887,24.0,services,single,high.school,no,yes,no,telephone,may,wed,977.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
24379,42.0,admin.,married,high.school,no,no,no,cellular,nov,mon,651.0,2.0,999.0,1.0,failure,-0.1,93.2,-42.0,4.191,5195.8,yes
2834,35.0,admin.,married,basic.9y,no,no,no,telephone,may,wed,89.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
3172,41.0,technician,married,basic.9y,no,yes,no,telephone,may,thu,347.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
18332,44.0,management,married,university.degree,no,yes,no,cellular,jul,thu,148.0,15.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no
24322,36.0,blue-collar,married,basic.4y,no,yes,no,cellular,nov,mon,279.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
38718,52.0,admin.,divorced,university.degree,no,yes,no,cellular,nov,tue,89.0,1.0,3.0,2.0,success,-3.4,92.649,-30.1,0.715,5017.5,yes
2930,23.0,services,single,high.school,no,no,no,telephone,may,wed,354.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
15940,49.0,management,married,university.degree,no,no,no,cellular,jul,mon,86.0,4.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
750,30.0,services,divorced,basic.9y,no,no,yes,telephone,may,tue,126.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
2954,42.0,technician,married,professional.course,no,no,no,telephone,may,wed,295.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
15662,34.0,technician,divorced,professional.course,no,yes,no,cellular,jul,mon,172.0,4.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
32181,38.0,admin.,married,high.school,no,yes,no,cellular,may,fri,1281.0,1.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
13237,43.0,admin.,married,university.degree,no,yes,no,cellular,jul,wed,290.0,13.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
13231,34.0,blue-collar,married,basic.6y,no,no,no,cellular,jul,wed,727.0,3.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes
40158,30.0,admin.,single,university.degree,no,no,no,cellular,jul,thu,252.0,1.0,6.0,2.0,success,-1.7,94.215,-40.3,0.846,4991.6,yes
30515,53.0,management,married,high.school,no,yes,no,cellular,may,mon,383.0,2.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.354,5099.1,no
18957,45.0,technician,divorced,high.school,no,yes,yes,cellular,aug,mon,482.0,3.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
5537,31.0,admin.,married,university.degree,no,yes,no,telephone,may,mon,219.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
5596,38.0,technician,married,basic.9y,no,yes,no,telephone,may,mon,170.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
16253,25.0,services,single,university.degree,no,yes,no,cellular,jul,tue,598.0,5.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,yes
37326,60.0,retired,married,high.school,no,no,no,cellular,aug,tue,123.0,1.0,4.0,1.0,success,-2.9,92.20100000000001,-31.4,0.883,5076.2,no
29415,68.0,retired,married,high.school,no,no,yes,cellular,apr,mon,263.0,2.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
2446,49.0,self-employed,married,professional.course,no,yes,no,telephone,may,tue,214.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
20932,31.0,technician,married,university.degree,no,yes,no,cellular,aug,thu,95.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
16161,46.0,self-employed,married,university.degree,no,no,yes,cellular,jul,tue,1220.0,12.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
38193,80.0,retired,divorced,basic.4y,no,no,no,cellular,oct,tue,96.0,1.0,999.0,0.0,nonexistent,-3.4,92.431,-26.9,0.7440000000000001,5017.5,no
3015,41.0,admin.,single,high.school,no,no,no,telephone,may,wed,594.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
22374,57.0,technician,married,university.degree,no,yes,no,cellular,aug,thu,202.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
38302,35.0,admin.,married,university.degree,no,yes,no,cellular,oct,thu,86.0,1.0,999.0,1.0,failure,-3.4,92.431,-26.9,0.74,5017.5,no
4107,32.0,admin.,married,university.degree,no,yes,no,telephone,may,mon,261.0,56.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
928,31.0,blue-collar,married,basic.9y,no,yes,yes,telephone,may,wed,97.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
23264,43.0,technician,married,professional.course,no,no,no,cellular,aug,wed,146.0,4.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
19933,30.0,technician,single,professional.course,no,no,no,cellular,aug,fri,153.0,5.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
7779,59.0,retired,married,university.degree,no,no,yes,telephone,jun,mon,88.0,4.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
12086,40.0,blue-collar,married,basic.9y,no,yes,no,telephone,jun,fri,349.0,5.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no
2033,40.0,technician,married,professional.course,no,no,no,telephone,may,mon,127.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27251,48.0,admin.,married,university.degree,no,no,no,cellular,nov,fri,233.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
38752,37.0,services,married,high.school,no,no,yes,cellular,nov,wed,54.0,4.0,6.0,1.0,success,-3.4,92.649,-30.1,0.715,5017.5,no
18740,36.0,admin.,single,university.degree,no,yes,no,telephone,jul,thu,16.0,8.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no
17479,34.0,blue-collar,single,high.school,no,yes,no,cellular,jul,mon,435.0,2.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
21548,54.0,technician,married,professional.course,no,yes,no,cellular,aug,tue,687.0,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
15349,35.0,admin.,single,university.degree,no,no,no,cellular,jul,fri,91.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no
8218,58.0,technician,married,professional.course,no,yes,yes,telephone,jun,tue,150.0,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
27764,38.0,technician,married,professional.course,no,yes,no,cellular,mar,fri,363.0,2.0,10.0,1.0,success,-1.8,92.84299999999999,-50.0,1.726,5099.1,yes
31490,37.0,admin.,married,university.degree,no,no,no,cellular,may,wed,232.0,2.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,no
26488,34.0,management,married,university.degree,no,no,no,cellular,nov,thu,1256.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
15660,30.0,technician,single,university.degree,no,no,no,cellular,jul,mon,89.0,20.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
29123,48.0,admin.,married,university.degree,no,no,no,cellular,apr,fri,324.0,3.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
32405,34.0,admin.,married,university.degree,no,yes,no,cellular,may,fri,456.0,2.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
29503,56.0,retired,divorced,university.degree,no,yes,no,cellular,apr,mon,199.0,5.0,9.0,1.0,success,-1.8,93.075,-47.1,1.405,5099.1,no
8440,46.0,housemaid,divorced,basic.6y,no,yes,no,telephone,jun,tue,143.0,8.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
4486,41.0,technician,married,professional.course,no,no,no,telephone,may,tue,148.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
5155,47.0,entrepreneur,divorced,university.degree,no,yes,no,telephone,may,fri,354.0,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
6675,49.0,management,divorced,university.degree,no,no,yes,telephone,may,wed,289.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
7379,33.0,self-employed,married,basic.6y,no,no,no,telephone,may,fri,648.0,5.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
4997,38.0,services,single,basic.9y,no,yes,no,telephone,may,wed,203.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
19823,44.0,admin.,single,university.degree,no,no,no,cellular,aug,fri,84.0,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
29431,46.0,entrepreneur,single,university.degree,no,yes,yes,cellular,apr,mon,142.0,12.0,999.0,1.0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
12063,40.0,management,married,basic.9y,no,yes,yes,telephone,jun,fri,162.0,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no
40947,63.0,admin.,married,university.degree,no,yes,yes,cellular,oct,thu,133.0,2.0,999.0,0.0,nonexistent,-1.1,94.601,-49.5,0.987,4963.6,no
17978,34.0,blue-collar,single,high.school,no,yes,no,cellular,jul,tue,101.0,4.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
2770,49.0,admin.,divorced,basic.9y,no,yes,no,telephone,may,wed,164.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
6334,41.0,admin.,married,basic.9y,no,no,no,telephone,may,tue,97.0,5.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
16745,32.0,technician,married,university.degree,no,yes,no,cellular,jul,thu,357.0,7.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
15908,46.0,services,married,high.school,no,yes,no,cellular,jul,mon,181.0,2.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
26212,31.0,admin.,married,university.degree,no,no,no,telephone,nov,thu,105.0,6.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
14113,32.0,blue-collar,married,basic.9y,no,no,yes,cellular,jul,mon,102.0,2.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
3428,37.0,technician,single,university.degree,no,no,no,telephone,may,thu,156.0,5.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
21554,46.0,admin.,married,university.degree,no,yes,no,cellular,aug,tue,208.0,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
26545,29.0,self-employed,single,university.degree,no,no,no,cellular,nov,thu,88.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
35983,28.0,technician,single,high.school,no,yes,no,telephone,may,mon,100.0,3.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.264,5099.1,no
33385,55.0,admin.,married,high.school,no,yes,no,cellular,may,tue,139.0,2.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.291,5099.1,no
19451,33.0,admin.,married,university.degree,no,yes,no,cellular,aug,thu,59.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
7853,58.0,unemployed,married,basic.9y,no,no,no,telephone,jun,mon,266.0,2.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
11132,42.0,unemployed,married,high.school,no,yes,yes,telephone,jun,thu,188.0,5.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
28332,34.0,admin.,single,professional.course,no,no,no,cellular,apr,wed,174.0,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
28478,59.0,retired,married,university.degree,no,no,no,cellular,apr,tue,1073.0,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,yes
40541,30.0,admin.,single,university.degree,no,yes,no,cellular,aug,tue,193.0,1.0,999.0,0.0,nonexistent,-1.7,94.027,-38.3,0.8859999999999999,4991.6,no
18048,24.0,blue-collar,single,basic.4y,no,yes,yes,cellular,jul,wed,132.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
13994,42.0,technician,divorced,university.degree,no,yes,no,cellular,jul,fri,249.0,2.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
35113,49.0,entrepreneur,divorced,basic.9y,no,no,no,cellular,may,fri,166.0,1.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
33358,35.0,technician,single,university.degree,no,yes,no,cellular,may,tue,200.0,3.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no
25002,32.0,technician,single,university.degree,no,no,no,cellular,nov,tue,77.0,2.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
37909,19.0,student,single,basic.9y,no,yes,no,cellular,sep,wed,207.0,2.0,999.0,1.0,failure,-3.4,92.37899999999999,-29.8,0.813,5017.5,no
23318,49.0,admin.,married,basic.9y,no,no,yes,cellular,aug,wed,100.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
34496,36.0,management,married,university.degree,no,yes,no,cellular,may,thu,128.0,1.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
28355,46.0,services,married,high.school,no,yes,no,cellular,apr,wed,417.0,2.0,999.0,2.0,failure,-1.8,93.075,-47.1,1.445,5099.1,no
17434,44.0,management,married,high.school,no,yes,no,cellular,jul,mon,126.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
10360,46.0,admin.,single,high.school,no,no,no,telephone,jun,mon,418.0,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
21663,35.0,technician,married,professional.course,no,yes,yes,cellular,aug,tue,202.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
9446,33.0,blue-collar,married,basic.9y,no,yes,no,telephone,jun,fri,135.0,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
16014,37.0,admin.,married,university.degree,no,yes,no,cellular,jul,tue,75.0,3.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
17297,57.0,admin.,single,university.degree,no,no,no,cellular,jul,fri,137.0,7.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
38110,39.0,services,married,high.school,no,no,no,cellular,sep,tue,65.0,1.0,999.0,0.0,nonexistent,-3.4,92.37899999999999,-29.8,0.755,5017.5,yes
18310,36.0,management,married,university.degree,no,no,yes,cellular,jul,wed,93.0,4.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
33608,25.0,student,single,university.degree,no,yes,yes,cellular,may,tue,700.0,3.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no
12840,41.0,admin.,single,university.degree,no,no,no,cellular,jul,tue,362.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
34062,36.0,blue-collar,single,basic.9y,no,yes,no,cellular,may,wed,141.0,4.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,no
179,37.0,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,270.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27878,31.0,admin.,divorced,university.degree,no,yes,yes,cellular,mar,mon,174.0,2.0,999.0,1.0,failure,-1.8,92.84299999999999,-50.0,1.56,5099.1,yes
7178,37.0,technician,single,university.degree,no,yes,no,telephone,may,thu,199.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
